Country,City,Airport Name,IATA Code,ICAO Code
Australia,Mulka,Mulka,MVK,YMUK
Australia,Musgrave,Musgrave,MVU,YMGV
Australia,Morawa,Morawa,MWB,YMRW
Australia,Moolawatana,Moolawatana,MWT,YMWT
Australia,Miranda Downs,Miranda Downs,MWY,YMIR
Australia,Marion Downs,Marion Downs,MXD,YMWX
Australia,Mitchell River,Mitchell River,MXQ,
Australia,Mullewa,Mullewa,MXU,YMWA
Australia,Moruya,Moruya,MYA,YMRY
Australia,Murray Island,Murray Island,MYI,YMUI
Australia,Myroodah,Myroodah,MYO,YMYR
Australia,Narrabri,Narrabri,NAA,YNBR
Australia,Naracoorte,Naracoorte,NAC,YNRC
Australia,Nambucca Heads,Nambucca Heads,NBH,YNHS
Australia,Nambour,Nambour,NBR,
Australia,Sandstone,Sandstone,NDS,YSAN
Australia,Young,Young,NGA,YYNG
Australia,Nifty,Nifty,NIF,YCNF
Australia,Noonkanbah,Noonkanbah,NKB,YNKA
Australia,Darnley Island,Darnley Island,NLF,YDNI
Australia,Nullagine,Nullagine,NLL,YNUL
Australia,Nicholson,Nicholson,NLS,YNIC
Australia,New Moon,New Moon,NMP,
Australia,Nappa Merry,Nappa Merry,NMR,YNAP
Australia,Nowra,Nowra,NOA,YSNW
Australia,Napperby,Napperby,NPP,YNPB
Australia,Narrandera,Narrandera,NRA,YNAR
Australia,Narrogin,Narrogin,NRG,YNRG
Australia,Newry,Newry,NRY,
Australia,Noosa,Noosa,NSA,
Australia,Norseman,Norseman,NSM,YNSM
Australia,Scone,Scone,NSO,YSCO
Australia,Noosaville,Noosaville,NSV,YNSH
Australia,Newcastle,Williamtown,NTL,YWLM
Australia,Normanton,Normanton,NTN,YNTN
Australia,Numbulwar,Numbulwar,NUB,YNUM
Australia,Nullarbor,Nullarbor,NUR,YNUB
Australia,Nyngan,Nyngan,NYN,YNYN
Australia,Orange,Springhill,OAG,YORG
Australia,Oban,Oban,OBA,
Australia,Oodnadatta,Oodnadatta,ODD,YOOD
Australia,Cordillo Downs,Cordillo Downs,ODL,YCOD
Australia,Ord River,Ord River,ODR,YORV
Australia,Orchid Beach,Fraser Island,OKB,
Australia,Yorke Island,Yorke Island,OKR,YYKI
Australia,Oakey,Oakey,OKY,YBOK
Australia,Olympic Dam,Olympic Dam,OLP,YOLD
Australia,Mornington,Mornington,ONG,YMTI
Australia,Monkira,Monkira,ONR,YMNK
Australia,Onslow,Onslow,ONS,YOLW
Australia,Coolangatta/Gold Coast,Coolangatta/Gold Coast,OOL,YBCG
Australia,Cooma,Cooma,OOM,YCOM
Australia,Mooraberree,Mooraberree,OOR,YMOO
Australia,Oenpelli,Oenpelli,OPI,YOEN
Australia,Yorketown,Yorketown,ORR,YYOR
Australia,Orpheus Island Resort,Waterport,ORS,
Australia,Orientos,Orientos,OXO,
Australia,Morney,Morney,OXY,YMNY
Australia,Ouyen,Ouyen,OYN,YOUY
Australia,Paraburdoo,Paraburdoo,PBO,YPBO
Australia,Peppers Palm Bay,Hamilton/Proserpine,PBY,KHBG
Australia,Pandie Pandie,Pandie Pandie,PDE,YPDI
Australia,Parndana,Parndana,PDN,
Australia,Penneshaw,Penneshaw,PEA,YPSH
Australia,Peppimenarti,Peppimenarti,PEP,
Australia,Perth,Perth International,PER,YPPH
Australia,Penong,Penong,PEY,YPNG
Australia,Port Hedland,Port Hedland,PHE,YPPD
Australia,Port Hunter,Port Hunter,PHJ,
Australia,Parkes,Parkes,PKE,YPKS
Australia,Port Keats,Port Keats,PKT,YPKT
Australia,Port Lincoln,Port Lincoln,PLO,YPLC
Australia,Palm Island,Palm Island,PMK,YPAM
Australia,Port Pirie,Port Pirie,PPI,YPIR
Australia,Proserpine,Whitsunday Coast,PPP,YBPN
Australia,Port Macquarie,Port Macquarie,PQQ,YPMQ
Australia,Pardoo,Pardoo,PRD,YPDO
Australia,Port Stephens,Port Stephens,PTE,
Australia,Port Douglas,Port Douglas,PTI,
Australia,Portland,Portland,PTJ,YPOD
Australia,Port Augusta,Port Augusta,PUG,YPAG
Australia,Ramingining,Ramingining,RAM,YRNG
Australia,Robinvale,Robinvale,RBC,YROI
Australia,Orbost,Orbost,RBS,YORB
Australia,Roebourne,Roebourne,RBU,YROE
Australia,Richmond,Richmond,RCM,YRMD
Australia,American River,American River,RCN,
Australia,Rockhampton Downs,Rockhampton Downs,RDA,
Australia,Roy Hill,Roy Hill,RHL,YRYH
Australia,Rokeby,Rokeby,RKY,
Australia,Rosella Plains,Rosella Plains,RLP,
Australia,Roma,Roma,RMA,YROM
Australia,Renmark,Renmark,RMK,YREN
Australia,Robinhood,Robinhood,ROH,YROB
Australia,Rockhampton,Rockhampton,ROK,YBRK
Australia,Roper Bar,Roper Bar,RPB,YRRB
Australia,Ngukurr,Ngukurr,RPM,YNGU
Australia,Roper Valley,Roper Valley,RPV,
Australia,Marree,Marree,RRE,YMRE
Australia,Merrill,Municipal,RRL,KRRL
Australia,Robinson River,Robinson River,RRV,YRBR
Australia,Roseberth,Roseberth,RSB,YRSB
Australia,Sydney,Rose Bay,RSE,
Australia,Rutland Plains,Rutland Plains,RTP,YRTP
Australia,Rottnest Island,Rottnest Island,RTS,YRTI
Australia,Merty,Merty,RTY,YMYT
Australia,Spring Creek,Spring Creek,SCG,YSPK
Australia,Surfers Paradise,Surfers Paradise,SFP,
Australia,St George,St George,SGO,YSGE
Australia,Shay Gap,Shay Gap,SGP,YSHG
Australia,Southport,Southport,SHQ,YSPT
Australia,Shepparton,Shepparton,SHT,YSHT
Australia,Smith Point,Smith Point,SHU,YSMP
Australia,Smithton,Smithton,SIO,YSMI
Australia,Singleton,Singleton,SIX,YSGT
Australia,Snake Bay,Snake Bay,SNB,YSNB
Australia,Stanthorpe,Stanthorpe,SNH,YSPE
Australia,South Molle Island,South Molle Island,SOI,
Australia,Southern Cross,Southern Cross,SQC,YSCR
Australia,Starcke,Starcke,SQP,
Australia,Sandringham,Sandringham,SRM,
Australia,Strahan,Strahan,SRN,YSRN
Australia,Sturt Creek,Sturt Creek,SSK,
Australia,Silver Plains,Silver Plains,SSP,
Australia,Stephen Island,Stephen Island,STF,
Australia,Strathmore,Strathmore,STH,YSMR
Australia,Shaw River,Shaw River,SWB,
Australia,Stawell,Stawell,SWC,YSWL
Australia,Swan Hill,Swan Hill,SWH,YSWH
Australia,Sydney,Sydney West,SWZ,
Australia,Sale,Sale,SXE,YWSL
Australia,Sydney,Kingsford Smith,SYD,YSSY
Australia,Sue Island,Warraber Island,SYU,YWBS
Australia,Tangalooma,Tangalooma,TAN,YTGA
Australia,Tarcoola,Tarcoola,TAQ,YTAR
Australia,Tableland,Tableland,TBL,YTAB
Australia,Tennant Creek,Tennant Creek,TCA,YTNK
Australia,Tocumwal,Tocumwal,TCW,YTOC
Australia,Telfer,Telfer,TEF,YTEF
Australia,Temora,Temora,TEM,YTEM
Australia,Traralgon,La Trobe  Regional,TGN,YLTV
Australia,Thangool,Thangool,THG,YTNG
Australia,Thursday Island,Thursday Island,TIS,YHID
Australia,Turkey Creek,Turkey Creek,TKY,YTKY
Australia,Tamworth,Tamworth Regional Airport,TMW,YSTW
Australia,Tom Price,Tom Price,TPR,
Australia,Terrell,Terrell Field,TRL,KTRL
Australia,Taree,Taree,TRO,YTRE
Australia,Townsville,Townsville International,TSV,YBTL
Australia,Tumut,Tumut,TUM,YTMU
Australia,Toowoomba,Toowoomba,TWB,YTWB
Australia,Tewantin,Tewantin,TWN,
Australia,Torwood,Torwood,TWP,
Australia,Tanbar,Tanbar,TXR,
Australia,Tibooburra,Tibooburra,TYB,YTIB
Australia,Thylungra,Thylungra,TYG,YTHY
Australia,Tobermorey,Tobermorey,TYP,YTMY
Australia,Mabuiag Island,Mabuiag Island,UBB,YMAA
Australia,Kalumburu,Kalumburu,UBU,YKAL
Australia,Undarra,Undarra,UDA,YUDA
Australia,Queenstown,Queenstown,UEE,YQNS
Australia,Quirindi,Quirindi,UIR,YQDI
Australia,Quilpie,Quilpie,ULP,YQLP
Australia,Woomera,Woomera,UMR,YPWR
Australia,Useless Loop,Useless Loop,USL,YUSL
Australia,Muttaburra,Muttaburra,UTB,YMTB
Australia,Nutwood Downs,Nutwood Downs,UTD,YNUT
Australia,Victoria River Downs,Victoria River Downs,VCD,YVRD
Australia,Vanrook,Vanrook,VNR,YVRS
Australia,Waverney,Waverney,WAN,
Australia,Wauchope,Wauchope,WAU,
Australia,Wave Hill,Kalkgurung,WAV,YWAV
Australia,Warwick,Warwick,WAZ,YWCK
Australia,Wahai,Wahai,WBA,KTXK
Australia,Boulder,Broker Inn,WBI,KTXK
Australia,Wondai,Wondai,WDI,YWND
Australia,Weipa,Weipa,WEI,YBWP
Australia,Wee Waa,Wee Waa,WEW,YWWA
Australia,Wagga Wagga,Forrest Hill,WGA,YSWG
Australia,Walgett,Walgett,WGE,YWLG
Australia,Wangaratta,Wangaratta,WGT,YWGT
Australia,Manly,Off Line Point,WGZ,KUES
Australia,Boulder,Hiltons Har H,WHH,CWMT
Australia,Welshpool,Welshpool,WHL,
Australia,Winton,Winton,WIN,YWTN
Australia,Wilcannia,Wilcannia,WIO,YWCA
Australia,Wittenoom,Wittenoom,WIT,YWIT
Australia,Warracknabeal,Warracknabeal,WKB,YWKB
Australia,Wallal,Wallal,WLA,YWAL
Australia,Walcha,Walcha,WLC,YWCH
Australia,Wollogorang,Wollogorang,WLL,YWOR
Australia,Waterloo,Waterloo,WLO,YWTL
Australia,Warrnambool,Warrnambool,WMB,YWBL
Australia,Mount Keith,Mount Keith,WME,YMNE
Australia,Windarra,Windarra,WND,YWDA
Australia,Windorah,Windorah,WNR,YWDH
Australia,Woodgreen,Woodgreen,WOG,
Australia,Wollongong,Wollongong,WOL,YWOL
Australia,Wondoola,Wondoola,WON,YWDL
Australia,Wrotham Park,Wrotham Park,WPK,YWMP
Australia,Warrawagine,Warrawagine,WRW,YWWG
Australia,Airlie Beach,Whitsunday Airstrip,WSY,YWHI
Australia,Wudinna,Wudinna,WUD,YWUD
Australia,Wiluna,Wiluna,WUN,YWLU
Australia,Woodie Woodie,Woodie Woodie,WWI,YWWI
Australia,West Wyalong,West Wyalong,WWY,YWWL
Australia,Whyalla,Whyalla,WYA,YWHA
Australia,Wyndham,Wyndham,WYN,YWYM
Australia,Colac,Colac,XCO,YOLA
Australia,Adelaide,Adelaide Keswick Rail,XHX,SNXQ
Australia,Mallacoota,Mallacoota,XMC,YMCO
Australia,Minlaton,Minlaton,XML,YMIN
Australia,Yam Island,Yam Island,XMY,YYMI
Australia,Thargomindah,Thargomindah,XTG,YTGM
Australia,Taroom,Taroom,XTO,YTAM
Australia,Tara,Tara,XTR,YTAA
Australia,Yalgoo,Yalgoo,YLG,YYAL
Australia,Yandicoogina,Yandi,YNN,LFGO
Australia,Yuendumu,Yuendumu,YUE,YYND
Australia,Biloela,Biloela,ZBL,
Australia,Bowen,Bowen,ZBO,YBWN
Australia,South Galway,South Galway,ZGL,YSGW
Australia,Newman,Newman,ZNE,YNWN
Australia,Springvale,Springvale,ZVG,
Australia,Wilmington,Wilmington Rail,ZWI,
Canada,Akulivik,Akulivik,AKV,CYKO
Canada,Washington,Bolling AFB,BOF,KBOF
Canada,Creston,Creston Valley Airport,CFQ,SBCH
Canada,Clearwater,Executive,CLW,KCLW
Canada,Cape Spencer,Coast Guard Heliport,CSP,PACA
Canada,Vancouver,Coal Harbour,CXH,
Canada,Chatham,Chatham SPB,CYM,KCYM
Canada,Great Bear Lake,Great Bear Lake,DAS,LPLA
Canada,Duncan/Quam,Duncan/Quam,DUQ,
Canada,Diavik,Diavik,DVK,KDVK
Canada,Dayton,Wright AFB,DWF,OMDB
Canada,Fergusons Gulf,Fergusons Gulf,FER,
Canada,Taltheilei Narrows,Taltheilei Narrows,GSL,SAZV
Canada,Hanna,Hanna,HNX,VHHH
Canada,Chesapeake/Huntington Wv,Lawrence County Airpark,HTW,KHTW
Canada,Ilford,Ilford,ILF,CZBD
Canada,Summit Lake,Summit Lake,IUM,
Canada,Kelsey,Kelsey,KES,CZEE
Canada,Keewaywin,Keewaywin,KEW,
Canada,Kingfisher Lake,Kingfisher Lake,KIF,
Canada,Knights Inlet,Knights Inlet,KNV,KSZL
Canada,Aklavik,Aklavik,LAK,CYKD
Canada,Laurie River,Laurie River,LRQ,
Canada,Muskrat Dam,Muskrat Dam,MSA,CZMD
Canada,Marathon,Marathon Flight Strip,MTH,KMTH
Canada,Argentia,NS,NWP,CWAR
Canada,Oxford,Miami University,OXD,KOXD
Canada,Pikwitonei,Pikwitonei,PIW,CZMN
Canada,"Bella Coola, BC",Bella Coola,QBC,CYBD
Canada,Ikerasaarsuk,Heliport,QRY,HEEM
Canada,La Sarre,La Sarre,SSQ,
Canada,Stuart Island,Stuart Island,SSW,
Canada,Summer Beaver,Summer Beaver,SUR,
Canada,San Miguel,Roberts AAF,SYL,KSYL
Canada,Terrace Bay,Terrace Bay,TCY,KTCY
Canada,Inverlake,Inverlake,TIL,
Canada,Tungsten,Tungsten,TNS,
Canada,Trenton,Memorial,TRX,KTRX
Canada,Wunnummin Lake,Wunnummin Lake,WNN,
Canada,Pincher Creek,Pincher Creek,WPC,CZPC
Canada,Powell Lake,Powell Lake,WPL,
Canada,Blubber Bay,Blubber Bay,XBB,
Canada,Bearskin Lake,Bearskin Lake,XBE,
Canada,Brockville,Brockville,XBR,
Canada,Killineq,Killineq,XBW,
Canada,Cluff Lake,Cluff Lake,XCL,
Canada,Chatham,Chatham,XCM,
Canada,Sudbury,Sudbury Jct Rail Stn,XDY,
Canada,Quebec,Sainte-Foy Rail Svce.,XFY,
Canada,Quebec,Charny,XFZ,
Canada,Granville Lake,Granville Lake,XGL,
Canada,Kangiqsualujjuaq,Kangiqsualujjuaq,XGR,CYLU
Canada,Kemano,Kemano,XKO,
Canada,Kasabonika,Kasabonika,XKS,CYAQ
Canada,Lac Brochet,Lac Brochet,XLB,CZWH
Canada,Leaf Bay,Leaf Bay,XLF,
Canada,Quebec,Quebec Stn. Rail Svce.,XLJ,
Canada,Montreal,St Lambert Rail Svce.,XLM,
Canada,Macmillan Pass,Macmillan Pass,XMP,
Canada,Pukatawagan,Pukatawagan,XPK,CZFG
Canada,Poplar River,Poplar River,XPP,CZNG
Canada,Qualicum,Qualicum,XQU,
Canada,Richmond,Richmond AFB,XRH,
Canada,Ross River,Ross River,XRR,CYDM
Canada,South Indian Lake,South Indian Lake,XSI,CZSN
Canada,Tadoule Lake,Tadoule Lake,XTL,CYBQ
Canada,Anahim Lake,Anahim Lake,YAA,
Canada,Arctic Bay,Arctic Bay,YAB,CYAB
Canada,Cat Lake,Cat Lake,YAC,CYAC
Canada,Alta Lake,Alta Lake,YAE,
Canada,Asbestos Hill,Asbestos Hill,YAF,
Canada,Fort Frances,Municipal,YAG,CYAG
Canada,Lagrande 4,Lagrande 4,YAH,CYAH
Canada,Alert Bay,Alert Bay,YAL,CYAL
Canada,Sault Ste Marie,Sault Ste Marie,YAM,CYAM
Canada,Maple Bay,Maple Bay,YAQ,
Canada,Lagrande 3,Lagrande 3,YAR,
Canada,Attawapiskat,Attawapiskat,YAT,CYAT
Canada,Kattiniq,Kattiniq/Donaldson,YAU,CYAU
Canada,Miners Bay,Miners Bay,YAV,
Canada,Halifax,Shearwater,YAW,CYAW
Canada,Angling Lake,Angling Lake,YAX,
Canada,St Anthony,St Anthony,YAY,CYAY
Canada,"Tofino, BC",Tofino Airport,YAZ,CYAZ
Canada,Banff,Banff,YBA,CYBA
Canada,Kugaaruk,Kugaaruk,YBB,CYBB
Canada,Baie Comeau,Baie Comeau,YBC,CYBC
Canada,New Westminster,New Westminster,YBD,CYBD
Canada,Uranium City,Uranium City,YBE,CYBE
Canada,Bamfield,Bamfield,YBF,
Canada,Bagotville,Bagotville,YBG,CYBG
Canada,Bull Harbour,Bull Harbour,YBH,CYBH
Canada,Black Tickle,Black Tickle,YBI,
Canada,Baie Johan Beetz,Baie Johan Beetz,YBJ,
Canada,Baker Lake,Baker Lake,YBK,CYBK
Canada,Campbell River,Campbell River,YBL,CYBL
Canada,Bronson Creek,Bronson Creek,YBM,
Canada,Borden,Borden,YBN,CYBN
Canada,Bobquinn Lake,Bobquinn Lake,YBO,
Canada,Telegraph Harbour,Telegraph Harbour,YBQ,CYBQ
Canada,Brandon,Brandon,YBR,CYBR
Canada,Opapamiska Lake,Musselwhite,YBS,
Canada,Brochet,Brochet,YBT,CYBT
Canada,Berens River,Berens River,YBV,CYBV
Canada,Calgary,Springbank,YBW,
Canada,Blanc Sablon,Blanc Sablon,YBX,CYBX
Canada,"Bonnyville, AB",Bonnyville,YBY,CYBF
Canada,Courtenay,Courtenay,YCA,CYCA
Canada,Cambridge Bay,Cambridge Bay,YCB,CYCB
Canada,Cornwall,Regional,YCC,CYCC
Canada,Nanaimo,Nanaimo Arpt,YCD,CYCD
Canada,Centralia,Centralia,YCE,CYCE
Canada,Cortes Bay,Cortes Bay,YCF,
Canada,Castlegar,Castlegar,YCG,CYCG
Canada,Miramichi,Miramichi,YCH,CYCH
Canada,Caribou Island,Caribou Island,YCI,CWCI
Canada,Cape St James,Cape St James,YCJ,CYCJ
